AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2023;12;Aragón;África;Guinea Ecuatorial;53.0;497.0;9.4
2023;12;Aragón;África;Mali;144.0;1237.0;8.6
2023;12;Aragón;África;Marruecos;1379.0;11791.0;8.6
2023;12;Aragón;África;Nigeria;51.0;402.0;7.9
2023;12;Aragón;África;Senegal;421.0;3338.0;7.9
2023;12;Canarias;América;Argentina;651.0;4667.0;7.2
2023;12;Canarias;América;Brasil;996.0;4644.0;4.7
2023;12;Canarias;América;Canadá;2016.0;14388.0;7.1
2023;12;Canarias;América;Chile;335.0;2055.0;6.1
2023;12;Canarias;América;Colombia;2458.0;18189.0;7.4
2023;12;Canarias;América;Cuba;190.0;922.0;4.9
2023;12;Canarias;América;Ecuador;147.0;764.0;5.2
2023;12;Canarias;América;Estados Unidos de América;6247.0;40938.0;6.6
2023;12;Canarias;América;Guatemala;33.0;408.0;12.4
2023;12;Canarias;América;Honduras;83.0;579.0;7.0
2023;12;Canarias;América;Jamaica;50.0;252.0;5.0
2023;12;Canarias;América;México;684.0;4788.0;7.0
2023;12;Canarias;América;Panamá;82.0;535.0;6.5
2023;12;Canarias;América;Paraguay;106.0;706.0;6.7
2023;12;Canarias;América;Perú;180.0;1201.0;6.7
2023;12;Canarias;América;República Dominicana;37.0;135.0;3.6
2023;12;Canarias;América;Uruguay;216.0;2021.0;9.4
2023;12;Canarias;América;Venezuela;1440.0;9215.0;6.4
2023;12;Canarias;Asia;Arabia Saudí;69.0;488.0;7.1
2023;12;Canarias;Asia;Azerbaiyán;33.0;171.0;5.2
2023;12;Canarias;Asia;China;2942.0;16475.0;5.6
2023;12;Canarias;Asia;Corea;216.0;1342.0;6.2
2023;12;Canarias;Asia;Emiratos Árabes Unidos;316.0;2249.0;7.1
2023;12;Canarias;Asia;Filipinas;2006.0;7021.0;3.5
2023;12;Canarias;Asia;India;2689.0;15488.0;5.8
2023;12;Canarias;Asia;Indonesia;1883.0;13397.0;7.1
2023;12;Canarias;Asia;Irán;61.0;263.0;4.3
2023;12;Canarias;Asia;Israel;207.0;1849.0;8.9
2023;12;Canarias;Asia;Japón;561.0;3280.0;5.8
2023;12;Canarias;Asia;Kazajstán;119.0;1041.0;8.7
2023;12;Canarias;Asia;Malasia;162.0;1256.0;7.8
2023;12;Canarias;Asia;Myanmar;220.0;1428.0;6.5
2023;12;Canarias;Asia;Nepal;37.0;269.0;7.3
2023;12;Canarias;Asia;Pakistán;36.0;264.0;7.3
2023;12;Canarias;Asia;Qatar;56.0;385.0;6.9
2023;12;Canarias;Asia;Singapur;143.0;972.0;6.8
2023;12;Canarias;Asia;Sri Lanka;135.0;686.0;5.1
2023;12;Canarias;Asia;Tailandia;605.0;2213.0;3.7
2023;12;Canarias;Asia;Vietnam;96.0;698.0;7.3
2023;12;Canarias;Europa;Albania;95.0;711.0;7.5
2023;12;Canarias;Europa;Alemania;295275.0;2727884.0;9.2
2023;12;Canarias;Europa;Andorra;97.0;826.0;8.5
2023;12;Canarias;Europa;Austria;14879.0;134636.0;9.0
2023;12;Canarias;Europa;Belarús;455.0;3824.0;8.4
2023;12;Canarias;Europa;Bosnia y Herzegovina;59.0;456.0;7.7
2023;12;Canarias;Europa;Bulgaria;1076.0;8306.0;7.7
2023;12;Canarias;Europa;Bélgica;35366.0;301948.0;8.5
2023;12;Canarias;Europa;Chipre;70.0;566.0;8.1
2023;12;Canarias;Europa;Croacia;1391.0;10151.0;7.3
2023;12;Canarias;Europa;Dinamarca;26511.0;190115.0;7.2
2023;12;Canarias;Europa;Eslovenia;2534.0;19766.0;7.8
2023;12;Canarias;Europa;Estonia;5389.0;44435.0;8.2
2023;12;Canarias;Europa;Finlandia;30649.0;258795.0;8.4
2023;12;Canarias;Europa;Francia;61173.0;475854.0;7.8
2023;12;Canarias;Europa;Georgia;175.0;1130.0;6.5
2023;12;Canarias;Europa;Grecia;907.0;6920.0;7.6
2023;12;Canarias;Europa;Hungría;7111.0;53567.0;7.5
2023;12;Canarias;Europa;Irlanda;55847.0;443413.0;7.9
2023;12;Canarias;Europa;Islandia;4090.0;37471.0;9.2
2023;12;Canarias;Europa;Italia;52896.0;415197.0;7.8
2023;12;Canarias;Europa;Letonia;4782.0;38871.0;8.1
2023;12;Canarias;Europa;Liechtenstein;422.0;3013.0;7.1
2023;12;Canarias;Europa;Lituania;6759.0;57441.0;8.5
2023;12;Canarias;Europa;Luxemburgo;2436.0;21225.0;8.7
2023;12;Canarias;Europa;Macedonia del Norte;57.0;369.0;6.5
2023;12;Canarias;Europa;Malta;494.0;3230.0;6.5
2023;12;Canarias;Europa;Moldavia;274.0;1715.0;6.3
2023;12;Canarias;Europa;Montenegro;91.0;630.0;6.9
2023;12;Canarias;Europa;Noruega;54713.0;451882.0;8.3
2023;12;Canarias;Europa;Países Bajos;41100.0;293435.0;7.1
2023;12;Canarias;Europa;Polonia;32923.0;228905.0;7.0
2023;12;Canarias;Europa;Portugal;2738.0;19440.0;7.1
2023;12;Canarias;Europa;Reino Unido;482572.0;3495884.0;5.45
2023;12;Canarias;Europa;República Checa;10103.0;83370.0;8.3
2023;12;Canarias;Europa;República Eslovaca;3322.0;27056.0;8.1
2023;12;Canarias;Europa;Rumanía;4897.0;36502.0;7.5
2023;12;Canarias;Europa;Rusia;1710.0;14813.0;8.7
2023;12;Canarias;Europa;Serbia;375.0;2865.0;7.6
2023;12;Canarias;Europa;Suecia;53489.0;395818.0;7.4
2023;12;Canarias;Europa;Suiza;21555.0;175509.0;8.1
2023;12;Canarias;Europa;Turquía;459.0;3606.0;7.9
2023;12;Canarias;Oceanía;Australia;367.0;2557.0;7.0
2023;12;Canarias;Oceanía;Nueva Zelanda;96.0;591.0;6.2
2023;12;Canarias;África;Angola;60.0;451.0;7.5
2023;12;Canarias;África;Argelia;72.0;503.0;7.0
2023;12;Canarias;África;Cabo Verde;52.0;302.0;5.8
2023;12;Canarias;África;Costa de Marfil;66.0;510.0;7.7
2023;12;Canarias;África;Egipto;151.0;840.0;5.6
2023;12;Canarias;África;Gambia;47.0;320.0;6.8
2023;12;Canarias;África;Ghana;114.0;771.0;6.8
2023;12;Canarias;África;Guinea;36.0;417.0;11.6
2023;12;Canarias;África;Guinea-Bissau;39.0;398.0;10.2
2023;12;Canarias;África;Kenia;103.0;724.0;7.0
2023;12;Canarias;África;Mali;314.0;2489.0;7.9
2023;12;Canarias;África;Marruecos;3882.0;26561.0;6.8
2023;12;Canarias;África;Mauricio;71.0;422.0;5.9
2023;12;Canarias;África;Mauritania;1974.0;13339.0;6.8
2023;12;Canarias;África;Nigeria;244.0;1504.0;6.2
2023;12;Canarias;África;Senegal;1214.0;11722.0;9.7
2023;12;Canarias;África;Sudáfrica;210.0;1145.0;5.5
2023;12;Canarias;África;Túnez;133.0;979.0;7.4
2023;12;Cantabria;América;Argentina;103.0;803.0;7.8
2023;12;Cantabria;América;Brasil;144.0;1008.0;7.0
2023;12;Cantabria;América;Canadá;55.0;319.0;5.8
2023;12;Cantabria;América;Chile;54.0;302.0;5.6
2023;12;Cantabria;América;Colombia;425.0;3273.0;7.7
2023;12;Cantabria;América;Ecuador;33.0;172.0;5.2
2023;12;Cantabria;América;Estados Unidos de América;491.0;3781.0;7.7
2023;12;Cantabria;América;Guatemala;38.0;433.0;11.4
2023;12;Cantabria;América;México;325.0;2275.0;7.0
2023;12;Cantabria;América;Perú;89.0;739.0;8.3
2023;12;Cantabria;América;Venezuela;74.0;525.0;7.1
2023;12;Cantabria;Asia;China;162.0;1231.0;7.6
2023;12;Cantabria;Asia;Emiratos Árabes Unidos;30.0;156.0;5.2
2023;12;Cantabria;Asia;Filipinas;129.0;413.0;3.2
2023;12;Cantabria;Asia;India;153.0;826.0;5.4
2023;12;Cantabria;Asia;Japón;89.0;1113.0;12.5
2023;12;Cantabria;Asia;Tailandia;30.0;144.0;4.8
2023;12;Cantabria;Asia;Vietnam;52.0;400.0;7.7
2023;12;Cantabria;Europa;Alemania;2428.0;14325.0;5.9
2023;12;Cantabria;Europa;Austria;7077.0;48124.0;6.8
2023;12;Cantabria;Europa;Bulgaria;68.0;442.0;6.5
2023;12;Cantabria;Europa;Bélgica;656.0;4461.0;6.8
2023;12;Cantabria;Europa;Croacia;31.0;192.0;6.2
2023;12;Cantabria;Europa;Dinamarca;349.0;2862.0;8.2
2023;12;Cantabria;Europa;Eslovenia;41.0;127.0;3.1
2023;12;Cantabria;Europa;Estonia;51.0;383.0;7.5
2023;12;Cantabria;Europa;Finlandia;76.0;494.0;6.5
2023;12;Cantabria;Europa;Francia;4905.0;39731.0;8.1
2023;12;Cantabria;Europa;Hungría;53.0;419.0;7.9
2023;12;Cantabria;Europa;Irlanda;517.0;3516.0;6.8
2023;12;Cantabria;Europa;Italia;951.0;6086.0;6.4
2023;12;Cantabria;Europa;Letonia;85.0;621.0;7.3
2023;12;Cantabria;Europa;Liechtenstein;239.0;1434.0;6.0
2023;12;Cantabria;Europa;Lituania;121.0;532.0;4.4
2023;12;Cantabria;Europa;Luxemburgo;409.0;5562.0;13.6
2023;12;Cantabria;Europa;Moldavia;116.0;870.0;7.5
2023;12;Cantabria;Europa;Noruega;85.0;578.0;6.8
2023;12;Cantabria;Europa;Países Bajos;2623.0;16263.0;6.2
2023;12;Cantabria;Europa;Polonia;652.0;3977.0;6.1
2023;12;Cantabria;Europa;Portugal;826.0;5699.0;6.9
2023;12;Cantabria;Europa;Reino Unido;1504.0;9475.0;6.3
2023;12;Cantabria;Europa;República Checa;100.0;640.0;6.4
2023;12;Cantabria;Europa;República Eslovaca;32.0;160.0;5.0
2023;12;Cantabria;Europa;Rumanía;202.0;1737.0;8.6
2023;12;Cantabria;Europa;Rusia;99.0;733.0;7.4
2023;12;Cantabria;Europa;Suecia;594.0;4455.0;7.5
2023;12;Cantabria;Europa;Suiza;266.0;1942.0;7.3
2023;12;Cantabria;Europa;Turquía;56.0;437.0;7.8
2023;12;Cantabria;Oceanía;Australia;32.0;256.0;8.0
2023;12;Cantabria;África;Marruecos;179.0;1450.0;8.1
2023;12;Cantabria;África;Senegal;38.0;217.0;5.7
2023;12;Castilla - La Mancha;América;Argentina;333.0;1945.0;5.8
2023;12;Castilla - La Mancha;América;Bolivia;35.0;176.0;5.0
2023;12;Castilla - La Mancha;América;Brasil;313.0;2048.0;6.5
2023;12;Castilla - La Mancha;América;Canadá;180.0;1428.0;7.9
2023;12;Castilla - La Mancha;América;Chile;151.0;689.0;4.6
2023;12;Castilla - La Mancha;América;Colombia;1865.0;12874.0;6.9
2023;12;Castilla - La Mancha;América;Costa Rica;46.0;335.0;7.3
2023;12;Castilla - La Mancha;América;Ecuador;188.0;974.0;5.2
2023;12;Castilla - La Mancha;América;El Salvador;31.0;264.0;8.5
2023;12;Castilla - La Mancha;América;Estados Unidos de América;2230.0;14191.0;6.4
2023;12;Castilla - La Mancha;América;Guatemala;74.0;579.0;7.8
2023;12;Castilla - La Mancha;América;Honduras;93.0;688.0;7.4
2023;12;Castilla - La Mancha;América;México;651.0;4341.0;6.7
2023;12;Castilla - La Mancha;América;Nicaragua;32.0;355.0;11.1
2023;12;Castilla - La Mancha;América;Panamá;49.0;351.0;7.2
2023;12;Castilla - La Mancha;América;Paraguay;146.0;1088.0;7.5
2023;12;Castilla - La Mancha;América;Perú;276.0;2110.0;7.6
2023;12;Castilla - La Mancha;América;República Dominicana;50.0;257.0;5.1
2023;12;Castilla - La Mancha;América;Uruguay;43.0;273.0;6.3
2023;12;Castilla - La Mancha;América;Venezuela;373.0;2636.0;7.1
2023;12;Castilla - La Mancha;Asia;Arabia Saudí;45.0;268.0;6.0
2023;12;Castilla - La Mancha;Asia;China;1048.0;7354.0;7.0
2023;12;Castilla - La Mancha;Asia;Corea;384.0;1828.0;4.8
2023;12;Castilla - La Mancha;Asia;Emiratos Árabes Unidos;111.0;479.0;4.3
2023;12;Castilla - La Mancha;Asia;India;83.0;642.0;7.7
2023;12;Castilla - La Mancha;Asia;Israel;48.0;346.0;7.2
2023;12;Castilla - La Mancha;Asia;Japón;284.0;1846.0;6.5
2023;12;Castilla - La Mancha;Asia;Malasia;51.0;489.0;9.6
2023;12;Castilla - La Mancha;Asia;Otros países de Asia;34.0;249.0;7.3
2023;12;Castilla - La Mancha;Asia;Pakistán;30.0;217.0;7.2
2023;12;Castilla - La Mancha;Asia;Qatar;57.0;223.0;3.9
2023;12;Castilla - La Mancha;Asia;Singapur;40.0;254.0;6.4
2023;12;Castilla - La Mancha;Asia;Tailandia;45.0;288.0;6.4
2023;12;Castilla - La Mancha;Asia;Vietnam;45.0;340.0;7.6
2023;12;Castilla - La Mancha;Europa;Alemania;6690.0;46105.0;6.9
2023;12;Castilla - La Mancha;Europa;Andorra;70.0;323.0;4.6
2023;12;Castilla - La Mancha;Europa;Austria;3623.0;29138.0;8.0
2023;12;Castilla - La Mancha;Europa;Belarús;46.0;372.0;8.1
2023;12;Castilla - La Mancha;Europa;Bulgaria;346.0;2365.0;6.8
2023;12;Castilla - La Mancha;Europa;Bélgica;3072.0;21394.0;7.0
2023;12;Castilla - La Mancha;Europa;Croacia;60.0;380.0;6.3
2023;12;Castilla - La Mancha;Europa;Dinamarca;2066.0;16897.0;8.2
2023;12;Castilla - La Mancha;Europa;Eslovenia;61.0;287.0;4.7
2023;12;Castilla - La Mancha;Europa;Estonia;131.0;1161.0;8.9
2023;12;Castilla - La Mancha;Europa;Finlandia;64.0;455.0;7.1
2023;12;Castilla - La Mancha;Europa;Francia;16292.0;128468.0;7.9
2023;12;Castilla - La Mancha;Europa;Georgia;35.0;263.0;7.5
2023;12;Castilla - La Mancha;Europa;Grecia;167.0;1362.0;8.2
2023;12;Castilla - La Mancha;Europa;Hungría;252.0;1115.0;4.4
2023;12;Castilla - La Mancha;Europa;Irlanda;1280.0;6820.0;5.3
2023;12;Castilla - La Mancha;Europa;Italia;4745.0;32399.0;6.8
2023;12;Castilla - La Mancha;Europa;Letonia;262.0;1997.0;7.6
2023;12;Castilla - La Mancha;Europa;Liechtenstein;494.0;4129.0;8.4
2023;12;Castilla - La Mancha;Europa;Lituania;463.0;2039.0;4.4
2023;12;Castilla - La Mancha;Europa;Luxemburgo;2369.0;26080.0;11.0
2023;12;Castilla - La Mancha;Europa;Malta;96.0;662.0;6.9
2023;12;Castilla - La Mancha;Europa;Moldavia;55.0;312.0;5.7
2023;12;Castilla - La Mancha;Europa;Noruega;161.0;1077.0;6.7
2023;12;Castilla - La Mancha;Europa;Países Bajos;13417.0;86138.0;6.4
2023;12;Castilla - La Mancha;Europa;Polonia;2978.0;15532.0;5.2
2023;12;Castilla - La Mancha;Europa;Portugal;5762.0;46670.0;8.1
2023;12;Castilla - La Mancha;Europa;Reino Unido;2692.0;19321.0;7.2
2023;12;Castilla - La Mancha;Europa;República Checa;501.0;3172.0;6.3
2023;12;Castilla - La Mancha;Europa;República Eslovaca;105.0;707.0;6.7
2023;12;Castilla - La Mancha;Europa;Rumanía;1688.0;13317.0;7.9
2023;12;Castilla - La Mancha;Europa;Rusia;70.0;632.0;9.0
2023;12;Castilla - La Mancha;Europa;Serbia;35.0;383.0;10.9
2023;12;Castilla - La Mancha;Europa;Suecia;10547.0;68940.0;6.5
2023;12;Castilla - La Mancha;Europa;Suiza;1408.0;8728.0;6.2
2023;12;Castilla - La Mancha;Europa;Turquía;114.0;733.0;6.4
2023;12;Castilla - La Mancha;Oceanía;Australia;113.0;564.0;5.0
2023;12;Castilla - La Mancha;África;Argelia;237.0;1853.0;7.8
2023;12;Castilla - La Mancha;África;Egipto;56.0;393.0;7.0
2023;12;Castilla - La Mancha;África;Ghana;35.0;310.0;8.9
2023;12;Castilla - La Mancha;África;Guinea Ecuatorial;61.0;675.0;11.1
2023;12;Castilla - La Mancha;África;Mali;81.0;818.0;10.1
2023;12;Castilla - La Mancha;África;Marruecos;2578.0;20403.0;7.9
2023;12;Castilla - La Mancha;África;Nigeria;68.0;536.0;7.9
2023;12;Castilla - La Mancha;África;Senegal;342.0;2218.0;6.5
2023;12;Castilla - La Mancha;África;Túnez;35.0;334.0;9.5
2023;12;Castilla y León;América;Argentina;455.0;3309.0;7.3
2023;12;Castilla y León;América;Bolivia;42.0;247.0;5.9
2023;12;Castilla y León;América;Brasil;820.0;4337.0;5.3
2023;12;Castilla y León;América;Canadá;221.0;1631.0;7.4
2023;12;Castilla y León;América;Chile;173.0;1038.0;6.0
2023;12;Castilla y León;América;Colombia;1790.0;13108.0;7.3
2023;12;Castilla y León;América;Costa Rica;85.0;466.0;5.5
2023;12;Castilla y León;América;Ecuador;175.0;1438.0;8.2
2023;12;Castilla y León;América;El Salvador;50.0;500.0;10.0
2023;12;Castilla y León;América;Estados Unidos de América;3213.0;23465.0;7.3
2023;12;Castilla y León;América;Guatemala;77.0;541.0;7.0
2023;12;Castilla y León;América;Honduras;129.0;1363.0;10.6
2023;12;Castilla y León;América;México;975.0;6217.0;6.4
2023;12;Castilla y León;América;Nicaragua;38.0;388.0;10.2
2023;12;Castilla y León;América;Panamá;49.0;401.0;8.2
2023;12;Castilla y León;América;Paraguay;100.0;574.0;5.7
2023;12;Castilla y León;América;Perú;204.0;1390.0;6.8
2023;12;Castilla y León;América;República Dominicana;78.0;411.0;5.3
2023;12;Castilla y León;América;Uruguay;54.0;523.0;9.7
2023;12;Castilla y León;América;Venezuela;276.0;2239.0;8.1
2023;12;Castilla y León;Asia;Arabia Saudí;54.0;345.0;6.4
2023;12;Castilla y León;Asia;China;1143.0;9535.0;8.3
2023;12;Castilla y León;Asia;Corea;538.0;2937.0;5.5
2023;12;Castilla y León;Asia;Emiratos Árabes Unidos;86.0;596.0;6.9
2023;12;Castilla y León;Asia;Filipinas;36.0;180.0;5.0
2023;12;Castilla y León;Asia;India;113.0;1013.0;9.0
2023;12;Castilla y León;Asia;Indonesia;36.0;334.0;9.3
2023;12;Castilla y León;Asia;Israel;50.0;487.0;9.7
2023;12;Castilla y León;Asia;Japón;401.0;3503.0;8.7
2023;12;Castilla y León;Asia;Kazajstán;45.0;289.0;6.4
2023;12;Castilla y León;Asia;Líbano;44.0;425.0;9.7
2023;12;Castilla y León;Asia;Malasia;102.0;582.0;5.7
2023;12;Castilla y León;Asia;Omán;41.0;366.0;8.9
2023;12;Castilla y León;Asia;Otros países de Asia;31.0;365.0;11.8
2023;12;Castilla y León;Asia;Pakistán;37.0;263.0;7.1
2023;12;Castilla y León;Asia;Qatar;48.0;439.0;9.1
2023;12;Castilla y León;Asia;Singapur;253.0;1913.0;7.6
2023;12;Castilla y León;Asia;Tailandia;85.0;351.0;4.1
2023;12;Castilla y León;Asia;Vietnam;74.0;598.0;8.1
2023;12;Castilla y León;Europa;Albania;31.0;305.0;9.8
2023;12;Castilla y León;Europa;Alemania;19888.0;127812.0;6.4
2023;12;Castilla y León;Europa;Andorra;325.0;1315.0;4.0
2023;12;Castilla y León;Europa;Austria;5594.0;35468.0;6.3
2023;12;Castilla y León;Europa;Belarús;88.0;429.0;4.9
2023;12;Castilla y León;Europa;Bulgaria;1045.0;8507.0;8.1
2023;12;Castilla y León;Europa;Bélgica;6834.0;40410.0;5.9
2023;12;Castilla y León;Europa;Croacia;163.0;714.0;4.4
2023;12;Castilla y León;Europa;Dinamarca;2280.0;21568.0;9.5
2023;12;Castilla y León;Europa;Eslovenia;233.0;946.0;4.1
2023;12;Castilla y León;Europa;Estonia;179.0;1349.0;7.5
2023;12;Castilla y León;Europa;Finlandia;95.0;601.0;6.3
2023;12;Castilla y León;Europa;Francia;38343.0;219565.0;5.7
2023;12;Castilla y León;Europa;Georgia;58.0;391.0;6.7
2023;12;Castilla y León;Europa;Grecia;124.0;997.0;8.0
2023;12;Castilla y León;Europa;Hungría;984.0;6723.0;6.8
2023;12;Castilla y León;Europa;Irlanda;3030.0;20289.0;6.7
2023;12;Castilla y León;Europa;Italia;7720.0;57245.0;7.4
2023;12;Castilla y León;Europa;Letonia;699.0;6204.0;8.9
2023;12;Castilla y León;Europa;Liechtenstein;627.0;4850.0;7.7
2023;12;Castilla y León;Europa;Lituania;1405.0;5871.0;4.2
2023;12;Castilla y León;Europa;Luxemburgo;3413.0;30648.0;9.0
2023;12;Castilla y León;Europa;Malta;67.0;587.0;8.8
2023;12;Castilla y León;Europa;Moldavia;54.0;437.0;8.1
2023;12;Castilla y León;Europa;Noruega;186.0;1416.0;7.6
2023;12;Castilla y León;Europa;Países Bajos;16676.0;106005.0;6.4
2023;12;Castilla y León;Europa;Polonia;6597.0;26937.0;4.1
2023;12;Castilla y León;Europa;Portugal;46032.0;376040.0;8.2
2023;12;Castilla y León;Europa;Reino Unido;5169.0;29241.0;5.7
2023;12;Castilla y León;Europa;República Checa;1046.0;4703.0;4.5
2023;12;Castilla y León;Europa;República Eslovaca;259.0;1365.0;5.3
2023;12;Castilla y León;Europa;Rumanía;2583.0;18752.0;7.3
2023;12;Castilla y León;Europa;Rusia;154.0;1508.0;9.8
2023;12;Castilla y León;Europa;Serbia;75.0;516.0;6.9
2023;12;Castilla y León;Europa;Suecia;7450.0;49127.0;6.6
2023;12;Castilla y León;Europa;Suiza;4699.0;14690.0;3.1
2023;12;Castilla y León;Europa;Turquía;363.0;1835.0;5.1
2023;12;Castilla y León;Oceanía;Australia;157.0;934.0;5.9
2023;12;Castilla y León;África;Angola;32.0;209.0;6.5
2023;12;Castilla y León;África;Argelia;83.0;674.0;8.1
2023;12;Castilla y León;África;Camerún;35.0;212.0;6.1
2023;12;Castilla y León;África;Costa de Marfil;34.0;328.0;9.6
2023;12;Castilla y León;África;Egipto;63.0;552.0;8.8
2023;12;Castilla y León;África;Ghana;35.0;310.0;8.9
2023;12;Castilla y León;África;Guinea Ecuatorial;31.0;327.0;10.5
2023;12;Castilla y León;África;Kenia;42.0;305.0;7.3
2023;12;Castilla y León;África;Mali;73.0;932.0;12.8
2023;12;Castilla y León;África;Marruecos;2036.0;14618.0;7.2
2023;12;Castilla y León;África;Mauritania;42.0;471.0;11.2
2023;12;Castilla y León;África;Nigeria;31.0;218.0;7.0
2023;12;Castilla y León;África;Senegal;134.0;1159.0;8.6
2023;12;Castilla y León;África;Sudáfrica;32.0;180.0;5.6
2023;12;Castilla y León;África;Túnez;50.0;514.0;10.3
2023;12;Cataluña;América;Argentina;7680.0;50065.0;6.5
2023;12;Cataluña;América;Bolivia;454.0;3047.0;6.7
2023;12;Cataluña;América;Brasil;6173.0;34822.0;5.6
2023;12;Cataluña;América;Canadá;6803.0;36961.0;5.4
2023;12;Cataluña;América;Chile;2268.0;12170.0;5.4
2023;12;Cataluña;América;Colombia;8932.0;55413.0;6.2
2023;12;Cataluña;América;Costa Rica;310.0;1626.0;5.2
2023;12;Cataluña;América;Cuba;170.0;837.0;4.9
2023;12;Cataluña;América;Ecuador;1329.0;8283.0;6.2
2023;12;Cataluña;América;El Salvador;265.0;1773.0;6.7
2023;12;Cataluña;América;Estados Unidos de América;52561.0;322669.0;6.1
2023;12;Cataluña;América;Guatemala;641.0;3273.0;5.1
2023;12;Cataluña;América;Honduras;1229.0;9548.0;7.8
2023;12;Cataluña;América;México;9319.0;49526.0;5.3
2023;12;Cataluña;América;Nicaragua;119.0;1228.0;10.3
2023;12;Cataluña;América;Panamá;329.0;1816.0;5.5
2023;12;Cataluña;América;Paraguay;619.0;4104.0;6.6
2023;12;Cataluña;América;Perú;2644.0;17153.0;6.5
2023;12;Cataluña;América;República Dominicana;433.0;2817.0;6.5
2023;12;Cataluña;América;Uruguay;704.0;5300.0;7.5
2023;12;Cataluña;América;Venezuela;1554.0;11148.0;7.2
2023;12;Cataluña;Asia;Arabia Saudí;1548.0;8220.0;5.3
2023;12;Cataluña;Asia;Azerbaiyán;220.0;866.0;3.9
2023;12;Cataluña;Asia;Bahréin;189.0;893.0;4.7
2023;12;Cataluña;Asia;Bangladesh;125.0;566.0;4.5
2023;12;Cataluña;Asia;China;17839.0;102013.0;5.7
2023;12;Cataluña;Asia;Corea;11739.0;69282.0;5.9
2023;12;Cataluña;Asia;Emiratos Árabes Unidos;3056.0;17616.0;5.8
2023;12;Cataluña;Asia;Filipinas;1714.0;6422.0;3.7
2023;12;Cataluña;Asia;India;5570.0;34554.0;6.2
2023;12;Cataluña;Asia;Indonesia;1179.0;5928.0;5.0
2023;12;Cataluña;Asia;Iraq;89.0;273.0;3.1
2023;12;Cataluña;Asia;Irán;450.0;2607.0;5.8
2023;12;Cataluña;Asia;Israel;1789.0;9196.0;5.1
2023;12;Cataluña;Asia;Japón;6286.0;26087.0;4.2
2023;12;Cataluña;Asia;Jordania;202.0;1152.0;5.7
2023;12;Cataluña;Asia;Kazajstán;979.0;4856.0;5.0
2023;12;Cataluña;Asia;Kirguistán;81.0;279.0;3.4
2023;12;Cataluña;Asia;Kuwait;719.0;5018.0;7.0
2023;12;Cataluña;Asia;Líbano;281.0;2054.0;7.3
2023;12;Cataluña;Asia;Malasia;922.0;5421.0;5.9
2023;12;Cataluña;Asia;Maldivas;36.0;219.0;6.1
2023;12;Cataluña;Asia;Myanmar;92.0;486.0;5.3
2023;12;Cataluña;Asia;Nepal;138.0;775.0;5.6
2023;12;Cataluña;Asia;Omán;145.0;811.0;5.6
2023;12;Cataluña;Asia;Otros países de Asia;447.0;2421.0;5.4
2023;12;Cataluña;Asia;Pakistán;1595.0;9696.0;6.1
2023;12;Cataluña;Asia;Qatar;1172.0;4501.0;3.8
2023;12;Cataluña;Asia;Singapur;1705.0;9876.0;5.8
2023;12;Cataluña;Asia;Siria;52.0;390.0;7.5
2023;12;Cataluña;Asia;Sri Lanka;149.0;915.0;6.1
2023;12;Cataluña;Asia;Tailandia;951.0;4755.0;5.0
2023;12;Cataluña;Asia;Uzbekistán;126.0;802.0;6.4
2023;12;Cataluña;Asia;Vietnam;458.0;3167.0;6.9
2023;12;Cataluña;Europa;Albania;1494.0;7085.0;4.7
2023;12;Cataluña;Europa;Alemania;77433.0;489098.0;6.3
2023;12;Cataluña;Europa;Andorra;24834.0;142779.0;5.7
2023;12;Cataluña;Europa;Armenia;428.0;2831.0;6.6
2023;12;Cataluña;Europa;Austria;30499.0;193181.0;6.3
2023;12;Cataluña;Europa;Belarús;943.0;5381.0;5.7
2023;12;Cataluña;Europa;Bosnia y Herzegovina;433.0;1583.0;3.7
2023;12;Cataluña;Europa;Bulgaria;6888.0;48037.0;7.0
2023;12;Cataluña;Europa;Bélgica;33352.0;203155.0;6.1
2023;12;Cataluña;Europa;Chipre;751.0;5124.0;6.8
2023;12;Cataluña;Europa;Croacia;2050.0;10603.0;5.2
2023;12;Cataluña;Europa;Dinamarca;12524.0;94866.0;7.6
2023;12;Cataluña;Europa;Eslovenia;2172.0;12103.0;5.6
2023;12;Cataluña;Europa;Estonia;1747.0;10619.0;6.1
2023;12;Cataluña;Europa;Finlandia;3077.0;22503.0;7.3
2023;12;Cataluña;Europa;Francia;267656.0;1365060.0;5.1
2023;12;Cataluña;Europa;Georgia;1265.0;7961.0;6.3
2023;12;Cataluña;Europa;Grecia;6710.0;35959.0;5.4
2023;12;Cataluña;Europa;Hungría;6230.0;30272.0;4.9
2023;12;Cataluña;Europa;Irlanda;20994.0;133012.0;6.3
2023;12;Cataluña;Europa;Islandia;513.0;3089.0;6.0
2023;12;Cataluña;Europa;Italia;88705.0;452078.0;5.1
2023;12;Cataluña;Europa;Letonia;5574.0;50119.0;9.0
2023;12;Cataluña;Europa;Liechtenstein;2889.0;20672.0;7.2
2023;12;Cataluña;Europa;Lituania;7552.0;33270.0;4.4
2023;12;Cataluña;Europa;Luxemburgo;7114.0;66273.0;9.3
2023;12;Cataluña;Europa;Macedonia del Norte;226.0;963.0;4.3
